"candidate","k_min","k_m2","A","B","Phi050","nearest_pair_multiplicity","pair_indices","design_sha256"
234,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;4;6;7;10","98482d0d797c2f46b5c286641e85ce4cc4788bd5da5d79d4130fa539bbed3b03"
235,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;4;6;7;11","38d44ee6bf7cd0eeac5c8687f4a4b718a8d55d0895732ace2b23ea65b0a6afa2"
236,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;4;6;7;12","c6d5b538ea1940fa3cea5e2bbcf417bee8574aa7948f9c63e65b2045c1a7fdce"
237,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;4;6;8;9","75684d847666cfeb82c754ba3c89b606034968171a78298b520c7abfe5b6953e"
238,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;4;6;8;10","b3003554b504ee6e26a6b08c56be79280a2309eece41e92428fc0821b8351c98"
239,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;4;6;8;11","0800ffb9d999ce9235294d7f794aae60cb4ea64d980b2d07c93a65356cdd2ae1"
240,1,12.5454545454545,0,0.875,0.4375,6,"1;3;4;6;8;12","757271b5edcc92b27169a5a2f71dd0c8333d6dc106a49d6d3f36c0cd6f98ed80"
241,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;4;6;9;10","6912e1056eafbee7c4ed876ac89c8c06a914057b269b0b75db09d5a2cc07cd08"
242,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;4;6;9;11","3d0f665f35956bf1b62a3d28ea42fcb1f892ea37ff7aff35aa1f58c601dbc5bb"
243,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;4;6;9;12","59f231647cfdec264c393e2515fb0544316bc8a9236b92498e463ac380694d31"
244,1,13.2727272727273,0,0.625,0.3125,12,"1;3;4;6;10;11","bcf1d38d0ccc4027f0fdc61c7ea5a5b19ad12a2005a96c1d17588d5152434de5"
245,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;4;6;10;12","2c61f4ef90bab8706d28e65fc34c414772bc9edd83caf42a830feb10b2f25f53"
246,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;4;6;11;12","8da9fa53bf45b127cba0d110ecbc10ec0fc74df1b738a19fbc53caad1d861f64"
247,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;4;7;8;9","14b13b0c4af76e83b5c586e3db6cb62a91bf9a88adc9b11a6cf75a2c6c4659e2"
248,1,13.2727272727273,0,0.625,0.3125,12,"1;3;4;7;8;10","fbc6c187686a6e7a806a1c9362ec9b615d27840aa065ea6463c193bbc585d746"
249,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;4;7;8;11","b146b185bb13d951f662c97b927243306ff0afa3c174e8898e299007baf33c79"
250,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;4;7;8;12","08a25c141e0a43736887fa255f14bde8ffedee824dbabc8e9dd6a90677e6a770"
251,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;4;7;9;10","5cfefa8e0942d49907aac229d812f3c576453d8c4b28ca343e07aabd3d5f82a7"
252,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;4;7;9;11","ab9513bded7e2b6f05b78ef5cda156b6f1ced6320dae571c2fad2b2bb1a1af6e"
253,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;4;7;9;12","52a3ba419981cdf00ad1b47af0811999ad8e637c4869d5ab18efd0177d7bb6d5"
254,1,13.2727272727273,0,0.625,0.3125,12,"1;3;4;7;10;11","d470303f844fc1cc7e7f2953820071db59d8f5fb56c31c280896613fda59cef1"
255,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;4;7;10;12","2e2ec1fabf0da7c131593dee014709f7074d299dfb11c328fac0d517edb692cb"
256,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;4;7;11;12","9c81ae922d69a17a3337ba8aa12b926b0e7ca25f49b2fa05dbb49c3a0c547226"
257,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;4;8;9;10","09f52053ec59465b0a151c9b16978fddd58200faec80a986b7160af305c7bb10"
258,1,12.7878787878788,0,0.791666666666667,0.395833333333333,6,"1;3;4;8;9;11","296f0ed1f258b52f3e996e0519c0b46ce714815b79cc06ee55cea9eedabd9304"
259,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;3;4;8;9;12","171018da3ab6530bdfcf5c8ad67fa5a2b83efc528de6dd3b15c0a9899bf9a8f1"
260,1,13.3333333333333,0,0.604166666666667,0.302083333333333,12,"1;3;4;8;10;11","e794a806a6ea736ffe4572259019079f5054cb32055bf3bc5745b5ef35906a72"
261,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;4;8;10;12","232691e5675235569e94043ff1a7112af657dd72542f3810d2e91bcb1dffee6b"
262,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;4;8;11;12","dce45b7cf70390842bb56cfb14e87acead32a5188a63d10ee923d8cb17cfa994"
263,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;4;9;10;11","d1ec7b56f89fab4a850cc33cc21561954f2cc424652c4fe4c975390488c42ec6"
264,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;4;9;10;12","e102801aa22062b0fb2c7143390d3c5ac548bd890a4f70a31d87c272a12dbc5f"
265,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;4;9;11;12","c193db44753db3cde20379058cf26babf2cf1580e9665ac78e5ddbd6e3bab4cb"
266,1,13.2727272727273,0,0.625,0.3125,12,"1;3;4;10;11;12","f605dc30387742c5f2938d8cea41475201f3b90c6b77d189711a8d6a5ffdebf3"
267,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;5;6;7;8","e76e95cbdc9065b1bf7507d76712d21cf246c8b0dc174f603a1167f2bcc3a32c"
268,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;5;6;7;9","45e7d671280b7793133082aabe3ecbb38505f42c8271fd0b0417d855213bd43b"
269,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;3;5;6;7;10","26b772fc8f4c2304dcc4176daf18f521a0b14a2821a68caca2b1750e3a1b3e4e"
270,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;5;6;7;11","bb6c013af543775958c973334dc4447fa1b3d9ed8d649538cf83632163607ac2"
271,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;5;6;7;12","c375c3d4b2b837e838b9ce45e480ed169f303ada5e6df6a71747d0b9e795a677"
272,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;3;5;6;8;9","535739f150713ad078c72457fb390ec3c094ccbbfa15ce8fc8179a0d41254e20"
273,1,12.5454545454545,0,0.875,0.4375,6,"1;3;5;6;8;10","8b9585596b810f5943148af79167f7fa725f31e887195254af614855f263c4c8"
274,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;3;5;6;8;11","7019ec99524731a0bb8816424ddfd95483fade8b836d9fd77d2610dfbfbc0481"
275,1,12.5454545454545,0,0.875,0.4375,6,"1;3;5;6;8;12","e1c27f70ba7d885ced8b2de23674529ed844922c239154d67856f738e416191c"
276,1,12.5454545454545,0,0.875,0.4375,6,"1;3;5;6;9;10","058d1718d40f9f36a8fb42e1a2e85e93d8d91cf36041c7f413452c017b4a828c"
277,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;5;6;9;11","1049d8e473b10990b824a2c8bc57533e5e91f0d005f51d5e1013aafb9ed60e16"
278,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;5;6;9;12","8d88b526858ec1c93a690f086f00ccfb7a8b6ffed1ef4acaf6ab6e955667394e"
279,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;5;6;10;11","14f46c5090d2050fd1e4df6211c743e4ec14587608177b5800cc724b0775c459"
280,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;3;5;6;10;12","e8ce8620c191c01f65c5ecb7a820662302ef19f86335d3ebd1b5775981086170"
281,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;5;6;11;12","1d6adb565616589d46da7b2ea44e201d2d1dd0673b9f4c50d490103f88622509"
282,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;5;7;8;9","9e7f489c849394fc72069b4e109be128ad8293326dbf4a2afd1130d1c2235795"
283,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;5;7;8;10","da794da6e63900a32cfcd76e4a0673766c5a9ba752bec8003f9a7b76d0be6d19"
284,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;5;7;8;11","2af05c73a80f3c52b760c286d2102eda7bdf91838435821ae2de1f3974b9745e"
285,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;5;7;8;12","4347f8f5e60f6a51e5aa0d99707062b5714e6e5dcf598b2cead3a3b4d50123aa"
286,1,12.5454545454545,0,0.875,0.4375,6,"1;3;5;7;9;10","1b33b12af394c5bdcc77534e6c81a78873fc78032c7e182bc2520cba47c14cc5"
287,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;5;7;9;11","0e2b2d53a63656679535fc5b5629f1c53551b7b7549cfdb881e1494cba0379ad"
288,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;5;7;9;12","6a30fcd632e5bdc734784b5a7e94c63e7302490df8f4275ab66cc04c7ca60afa"
289,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;5;7;10;11","c7db5c56402cae693b4a765a2225f189aca3230568381f87fadf52b0abb050e6"
290,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;3;5;7;10;12","48515b5f2a9ceafedecb50343c874d6377a913aaae535d0a8f225be1ceea018a"
291,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;5;7;11;12","fcffb6417db9615194ebfd75bbf8f2478c31c686aaa3ab869c62340092bce613"
292,1,12.3636363636364,0,0.9375,0.46875,4,"1;3;5;8;9;10","d06d2d0ed4078be96db8b5fffb1ebd43aaa246869796f03a0276001d4d236101"
293,1,12.5454545454545,0,0.875,0.4375,4,"1;3;5;8;9;11","1f957d0b847cd3d437d144621c161316900b752f7bb7c2b2464ff13c3aad5466"
294,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;3;5;8;9;12","5e5921f88899bc88517dba437ae56787da94fabd0f141fb1b943fe04ac6f796f"
295,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;5;8;10;11","2d1f3aefe79dedeb1e64408e1889fba9f1162c8c81ed35899b6c2edea7b8a896"
296,1,12.5454545454545,0,0.875,0.4375,6,"1;3;5;8;10;12","5808b87ae7352b6530e3023d05555bc41abdda85c29b2fd9517ae25d9f835849"
297,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;5;8;11;12","24533b71fa4c2681b865c83099a92e75d6e5a70d8bef54e61391ce00474fd927"
298,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;3;5;9;10;11","a8073610b139b313cfa0f9213e30868df4cb736f9ed200fd8cd039135fd71d5e"
299,1,12.5454545454545,0,0.875,0.4375,6,"1;3;5;9;10;12","e407870dc6cae4c91832033ea85ddac4aac86225f0c7fa78d5eb012646d72403"
300,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;5;9;11;12","4fc056bf85868009fad0417c42c6c82fc844888d0e5b195679742e1b10c42a46"
301,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;5;10;11;12","602b3c34e9d802299ca9068cf759af08109822931fb180c0ed5d2225e0997924"
302,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;6;7;8;9","42365bfe5469539bd65023d199209787b9ab3fc4fc317960fad8925bb2653b24"
303,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;6;7;8;10","5a49a1fd667bcce35072d8a15d02e537a639a05be9413b8654bda24ca239545f"
304,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;6;7;8;11","8bf29ed2bc15c151efaebc75d024d8ef067c0f066528e1afa1f009de1a739a4b"
305,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;3;6;7;8;12","61bd1b694a79526d8b22af657be4499aeafb5dacb7f961d67745d82794a215c8"
306,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;6;7;9;10","3bc9fc194ddb059d3469f2c5f3ff3b9615c693d7508e366bbb2ced82743dc16b"
307,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;6;7;9;11","675eae84435cf53a64d977a98cd651c0891dd93a736427daca2aa26d9e36c624"
308,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;6;7;9;12","94641dcd7fe978384ead5cd71c6a911232bc82ead71c5d24f6ce3911aa027594"
309,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;6;7;10;11","169943359d524a4f983e354c8512b2bb3952d95064756c7cf4d5470725f909b3"
310,1,12.5454545454545,0,0.875,0.4375,4,"1;3;6;7;10;12","188c719af932af7f52827557a2c1a3979781c67b975f35c9c292f12f8ef09f23"
311,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;6;7;11;12","355d806b59a32f17176c741f0377d0137e278279db3b27140402465728c3ebdb"
312,1,12.5454545454545,0,0.875,0.4375,6,"1;3;6;8;9;10","52a0c47b7cc1bcd9fd95c08845fb9912628d57f4512d5ca49c6a89a6835889f2"
313,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;3;6;8;9;11","d84cc126af0ae65693083ec1befb3c0c1fdc0937a01183821f8f03f98d5775d8"
314,1,12.5454545454545,0,0.875,0.4375,6,"1;3;6;8;9;12","1b06cb1dd70d4dcb7588b1f9a879031aa5f970552299692f29ef6b9b67c03452"
315,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;6;8;10;11","d07871c18b0f134463fd4a181d713cb9bf20a752186c6591bcf78884f6fd0c68"
316,1,12.3636363636364,0,0.9375,0.46875,4,"1;3;6;8;10;12","6f8532cb8efe4cca9bc62c06bd96a0d20bf850a1c53ae7ddec61474627227eb4"
317,1,12.5454545454545,0,0.875,0.4375,6,"1;3;6;8;11;12","1200a08661e195c4c608f6c422a38ca265a05a6b6c073552675ea0ba1b86ca81"
318,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;6;9;10;11","41fc1ddea15ced549f9324b73d6dbe971d70158842b8918289a82a944dabc60d"
319,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;3;6;9;10;12","d73d73201be74de0e3eba58618eb5f1ca2e9694c8ee603192fa72b3be1f7cca2"
320,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;6;9;11;12","a67ea641098cb9fca1b7eef68748a06472af38ff5abf9015cac9945dfdcea1a0"
321,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;6;10;11;12","58c2067fa3e01196c50f8a16c89db144a7ab9df47bcf0713b6d16a32992ff898"
322,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;7;8;9;10","01fe5b4cb88008cdcc5e15095556cb66eb07fa00d9a0d9fadbaf05ed43910d77"
323,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;7;8;9;11","b84b3b141699c507dce71028c686199b993963b9850d818b0549ef566c31ced0"
324,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;7;8;9;12","203c1f1a5ce3434e76ca1c670d2837ff950f2dd4d097c44aa6b5aaaa493a840c"
325,1,13.2727272727273,0,0.625,0.3125,12,"1;3;7;8;10;11","c49e583afeb9903c8029b184b2b58446bd53f34fcc3ef28173bc2f21f7a753f6"
326,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;7;8;10;12","77e9be5157be49c64e8dc730c4d6575e733751a86ef10766a5e2ffe400da542a"
327,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;7;8;11;12","db6065f7f20d851725a3f14e72def4f62a76a0f8720c6385945dbb7e910cb5d7"
328,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;7;9;10;11","7268e24322f257b7c5651a1211b27fc2549378f1b89d4e6e308bfc1bf285a79e"
329,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;7;9;10;12","1173f3521b68a59e765a29d418d5b42418ba101d471814603ce747689c71f9e0"
330,1,13.2727272727273,0,0.625,0.3125,12,"1;3;7;9;11;12","fdb0897ba3404e71c3d8bc4e97e1d21e8fe3cd6c386eb04d82ce880beee16d5d"
331,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;7;10;11;12","1d91a3396d686a9a2e8ae0f3345befb4bfeebc15369cad66d4db65022208fa7a"
332,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;8;9;10;11","a3fa62c18983d470b47402ccdffd06a9c297e3980d92bf30a0f8e15fc4ee397b"
333,1,12.5454545454545,0,0.875,0.4375,6,"1;3;8;9;10;12","ca8363e151a3e64a7e4947dcf133235d30fe5737c11f2ef023ae5054e9033a12"
334,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;8;9;11;12","55dea6849fb3787979f8910cfdcfe2825b9149b8e86578eaee2860beb26147ec"
335,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;8;10;11;12","689a080cc8d701fdf32062d0ecc234cc032a113c21f17eed37b160e2f9952c4e"
336,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;9;10;11;12","db6c70bf12bd5532903585159b37a450451a8511d25ad64700c0512bc1f48269"
337,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;5;6;7;8","f4832af063582ae2e2a41142a1bf5b3a2445298902103faa45d49632a01d7364"
338,1,13.0909090909091,0,0.6875,0.34375,10,"1;4;5;6;7;9","14ffa3f52901a1b9ce98b45d17e4f608a4ca4994b6d02520ab84612c99f3382e"
339,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;4;5;6;7;10","9b0199fdf0105019744d56235f872729fd2bb7b496e5c0e3fecbd1e66dfea8e0"
340,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;4;5;6;7;11","f3b7ee1b1d6b8d221cb31e8d4893ae963e2156f6861578478e90042409561c4a"
341,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;4;5;6;7;12","a7149375963f79b6fbfa3fc19863fb1fafff024971ecee9c181a00db47c19e3f"
342,1,12.7878787878788,0,0.791666666666667,0.395833333333333,6,"1;4;5;6;8;9","8d0700661e1067804d1158ad2576de344199620166d2a2a51d432c4647f19c17"
343,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;5;6;8;10","09e73884a719399b858ece417ddd7ada430db40edb0b6b8a5922dcf57311b889"
344,1,12.5454545454545,0,0.875,0.4375,4,"1;4;5;6;8;11","fefc73bd85e950aea5cd8bc125b609ad408e3b8b4b83045d74e5b66128b4254d"
345,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;4;5;6;8;12","31e095d30d4ae409d786790c9d2474bf028ef119f8bcb7567d55aa08c08a072a"
346,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;5;6;9;10","b26c0d20e774b3c7af412ebf45a55a2b5a4cc841e894c8269a3299172a58489e"
347,1,12.7878787878788,0,0.791666666666667,0.395833333333333,6,"1;4;5;6;9;11","129099abd876d603d8198703174a1d40f7b8b966b03bc80e55af51015f17d9be"
348,1,13.0909090909091,0,0.6875,0.34375,10,"1;4;5;6;9;12","089f961fb7def2d04265b6e6abe5560f0de50dc5fdbcc807c2ef8e5240e8fe4c"
349,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;5;6;10;11","dfa7f67b5d6cdfd7152fa5bffd465f2e1b70d551986c0bf829555d94bab7f3fe"
350,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;4;5;6;10;12","309a1cffbc1d3b02d0673f4c23bd6b10043a44d38a8a4d70dea10b47b7b593bd"
351,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;5;6;11;12","5db06c434145da533798c4c6acce018499b91126a1c244462915fa845ecf0518"
352,1,12.7878787878788,0,0.791666666666667,0.395833333333333,6,"1;4;5;7;8;9","5ce81d6c55c0f9661c0b227d7d58a8ec4015129fed368f704d43b57bf457def3"
353,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;5;7;8;10","f726b39d9e52d24c9aae87afa402388db1eb58921f04054f3069a781ef00d2d2"
354,1,12.5454545454545,0,0.875,0.4375,4,"1;4;5;7;8;11","3060d0fc0b4a6d11f434344b0abb2779b05ab3fa8e463791db81dfa4cd72cf34"
355,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;4;5;7;8;12","5954fe6c4d1ec477fd67ace81af8af90fde5e9cf71f65a5d549360d71237573c"
356,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;4;5;7;9;10","9a2bd9d611b34fb387e1b70e24eae3e42d3753d7f37808600978d9a54197a684"
357,1,12.5454545454545,0,0.875,0.4375,4,"1;4;5;7;9;11","73c8d5465aede7b0b0e5adfc8551c1033edd13a7286a921179e70f1e4469adff"
358,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;5;7;9;12","bd21112a7650672b0ec56ba864a848daca62e9aab3831fb03fc8ed0f9cd00f6f"
359,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;4;5;7;10;11","0c9e1f5b61c6c83852dcc1ce15a6a6e854929ef4cc7a764798258bb74312d1d5"
360,1,12.5454545454545,0,0.875,0.4375,6,"1;4;5;7;10;12","c5b6a584ecf0153083f95e0330c20e3c7c9a2e350e0e3bd84481ce79a89970d2"
361,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;4;5;7;11;12","6ecd48bbdb616e80face87355b36cd0f237fe80a6bd1e872d383485d149ec6f5"
362,1,12.5454545454545,0,0.875,0.4375,4,"1;4;5;8;9;10","7735324c17a6cbe1cf694c5b9f249d29a75142dd63fdcb64d6387a25fc5b6b29"
363,2,12.3636363636364,0.5,0.9375,0.71875,30,"1;4;5;8;9;11","12c49faf00495200afbe9c71b65dd8609d4952a9e722cbac49a856dd75d16fc8"
364,1,12.5454545454545,0,0.875,0.4375,4,"1;4;5;8;9;12","ce616c31a5f0b53d85891fa6aeec913fd69f55295006325f686bf016788e0fd6"
365,1,12.7878787878788,0,0.791666666666667,0.395833333333333,6,"1;4;5;8;10;11","1d5330111b16b0fe143ca7d82c38bdb6388cd81e526c3ba71f39a5688e9d5dd1"
366,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;4;5;8;10;12","faff871c8ecb5f7a72ce2db576b0fe9766dfeed31d0892a43e77b1c912eacc48"
367,1,12.5454545454545,0,0.875,0.4375,4,"1;4;5;8;11;12","793e0688fab0bc8573fc6f28a46bd91114d529c9ba7627caa9a36d1fbacda56e"
368,1,12.5454545454545,0,0.875,0.4375,4,"1;4;5;9;10;11","7d948d0927a6bad4f19cac03d8b8430e54730b8c03f02cac080013f63ede4067"
369,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;4;5;9;10;12","38a80460ec5f2d02ebcf6945f32b3707d3f93860410276b1bfa187580dc38e5a"
370,1,12.7878787878788,0,0.791666666666667,0.395833333333333,6,"1;4;5;9;11;12","8dfcc2aeb60593a64d6ce3d9d72d02b627c81c58c4842751c3789d0c3fe30157"
371,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;5;10;11;12","580c62e1056616540553ef3b2f9a160e15e220c7dd959bc295c2ac3bcdae900e"
372,1,13.0909090909091,0,0.6875,0.34375,10,"1;4;6;7;8;9","51963bf7a1466c845e7d12532262b8f3abbc54c15870c5cf68e27cd40b3de5ef"
373,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;4;6;7;8;10","f187010fc85d1f68b2fd09ca5edf11864dc8b8664ec33f8907949206cbd33a1e"
374,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;4;6;7;8;11","3fd1c4188d7fc0f000a99473e583611d8910b47e8b01eef8a97fcad504ddff7d"
375,1,12.5454545454545,0,0.875,0.4375,6,"1;4;6;7;8;12","40b8e40592af55b288170420708413b64c16774522fc6b6537437bceb4920a3e"
376,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;4;6;7;9;10","56cfbe17c3410d1debe4f3d11c4f6f27d5ac9d2d6920381e9cc97a7581c97452"
377,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;6;7;9;11","2acee373a5232b762cc12e65d87d0de3d2516308a90fbebb6c08724972be87c2"
378,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;4;6;7;9;12","ce9fcc458080060d0918c8fee0bf6d1cab55dcc64c5a6746aede5fe75a0c183d"
379,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;4;6;7;10;11","a56ae5235b72a6787d99461b0f68c869699fd7e1319aedba84a74709b9155fb7"
380,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;4;6;7;10;12","06f9aa39f97f524d783d13742c1e9f5561fa16ce936e238bfa4c590f60499004"
381,1,12.5454545454545,0,0.875,0.4375,6,"1;4;6;7;11;12","fcc71b28e0d58be7f0043e9a690e9b3cb44dcfe182b34e8844780a7f1f7621e0"
382,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;6;8;9;10","7678422f9d0c5ea06fd9f28ad211d1f9f073402e2d13dd762564095e6ba7ebcc"
383,1,12.5454545454545,0,0.875,0.4375,4,"1;4;6;8;9;11","75b25a91ed340c9020a2f2534f592c06f310835a2eaaab5d7b54975ed98023eb"
384,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;4;6;8;9;12","cc77557f8ac7fc4b700ea66e2cbc2695acc050fbd0df922e7cbb4c27bb6b2d73"
385,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;6;8;10;11","b310043b7bf6471d180b990141dea3c291dc6a3c278f2312dbb473d0afa0a542"
386,1,12.5454545454545,0,0.875,0.4375,6,"1;4;6;8;10;12","b93878ece1fc2729e3cff29b20f0e3eecee8e2c7f63f711659b7d84e58b2d203"
387,1,12.3636363636364,0,0.9375,0.46875,4,"1;4;6;8;11;12","039c96af4760963b76ef88ae1316846139642cfdbf87860a93263e4140ee7bcf"
388,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;6;9;10;11","ce9ace5d23b7e4002224555397f4da375f43184d61007693ed26c7b499546f19"
389,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;4;6;9;10;12","e21743bcb66025bb5053c815a810280e15427df6465d3f11ef220cf1b5bb9d7b"
390,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;6;9;11;12","45a0a0593aa70d2bc8c5bc5cf3850e56ddab5e14d3610010e87f9c5790a5beb7"
391,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;4;6;10;11;12","eacdf59efa797ab247b86a35020e98affd44f12fe31c8ef516d3ad2b3ec43fca"
392,1,13.0909090909091,0,0.6875,0.34375,10,"1;4;7;8;9;10","a8caaedd3784307b4aa94b5b94281818baa39c3f73df6ca3c73ec831fa35e578"
393,1,12.7878787878788,0,0.791666666666667,0.395833333333333,6,"1;4;7;8;9;11","cf0211ec6dfc3bd84902983a2c9d24623f6bdb48e18adb55233b7e933e66ee50"
394,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;4;7;8;9;12","d3b2b5bd5282a8d79bb5680cd4ca1aa0b857f019a3c321ed1bf575309fae89c0"
