"experiment","m","n","lambda","rep","seed","design_path","objective","n_iter","elapsed_sec","k_min","k_ave","k_m2","A","B","phi_lambda","C1","C2","U2"
"distance",5,20,0.5,8,1914071365,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda050_rep08.rds",0.604842931937173,6000,0.0319999999999965,2,5.26315789473684,31.2421052631579,0.25,0.959685863874345,0.604842931937173,5,30.7017543859649,44.1052631578947
"distance",10,40,0.5,8,2061225925,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda050_rep08.rds",0.717942883524601,6000,0.167000000000002,11,23.0769230769231,569.189743589744,0.476190476190476,0.959695290858726,0.717942883524601,22,551.282051282051,995.589743589744
"distance",20,80,0.5,8,1227100059,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda050_rep08.rds",0.781290554513111,6000,0.810000000000002,56,96.2025316455696,9575.98987341772,0.585106382978723,0.9774747260475,0.781290554513111,95,9379.74683544304,18091.8734177215
"distance",5,25,0.5,8,2039930327,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda050_rep08.rds",0.607485395645247,6000,0.054000000000002,2,5.2,30.84,0.25,0.964970791290494,0.607485395645247,5,30.3819444444444,43.4583333333333
"distance",10,50,0.5,8,1922756923,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda050_rep08.rds",0.698426577581768,6000,0.222000000000001,10,22.9591836734694,562.475918367347,0.428571428571429,0.968281726592107,0.698426577581768,22,548.469387755102,990.061224489796
"distance",20,100,0.5,8,636923731,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda050_rep08.rds",0.782776527628153,6000,1.13,56,95.959595959596,9525.96282828283,0.585106382978723,0.980446672277582,0.782776527628153,95,9356.06060606061,18045.2323232323
"distance",5,5,0.6,8,776786989,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda060_rep08.rds",0.772419006479482,6000,0.0120000000000005,4,6,40.2,0.75,0.806047516198704,0.772419006479482,5,36.4583333333333,55.75
"distance",10,10,0.6,8,329166463,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda060_rep08.rds",0.877845774053141,6000,0.0380000000000038,20,25,676.644444444444,0.904761904761905,0.837471577989995,0.877845774053141,22,597.222222222222,1085.88888888889
"distance",20,20,0.6,8,2057931232,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda060_rep08.rds",0.824138257627196,6000,0.148999999999994,73,100,10553.6,0.765957446808511,0.911409473855223,0.824138257627196,95,9750,18820.9473684211
"distance",5,10,0.6,8,2052557528,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda060_rep08.rds",0.811466992665037,6000,0.0169999999999959,4,5.55555555555556,33.8666666666667,0.75,0.903667481662591,0.811466992665037,5,32.4074074074074,47.5555555555556
"distance",10,20,0.6,8,190697461,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda060_rep08.rds",0.767735415709692,6000,0.0799999999999983,15,23.6842105263158,602.757894736842,0.666666666666667,0.919338539274231,0.767735415709692,22,565.789473684211,1024.10526315789
"distance",20,40,0.6,8,1780993228,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda060_rep08.rds",0.783734197716534,6000,0.329000000000001,64,97.4358974358974,9905.97435897436,0.670212765957447,0.954016345355166,0.783734197716534,95,9500,18328.6666666667
"distance",5,15,0.6,8,30932861,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda060_rep08.rds",0.53233589087809,6000,0.0349999999999966,2,5.33333333333333,31.8666666666667,0.25,0.955839727195226,0.53233589087809,5,31.25,45.2142857142857
"distance",10,30,0.6,8,52228459,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda060_rep08.rds",0.721704892127384,6000,0.119999999999997,13,23.2758620689655,579.772413793103,0.571428571428571,0.947119373175603,0.721704892127384,22,556.034482758621,1004.93103448276
"distance",20,60,0.6,8,1504055224,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda060_rep08.rds",0.75707043712806,6000,0.573999999999998,59,96.6101694915254,9707.0011299435,0.617021276595745,0.967144177926532,0.75707043712806,95,9419.49152542373,18170.1355932203
"distance",5,20,0.6,8,1914088526,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda060_rep08.rds",0.531989528795812,6000,0.036999999999999,2,5.26315789473684,31.3052631578947,0.25,0.954973821989529,0.531989528795812,5,30.7017543859649,44.1052631578947
"distance",10,40,0.6,8,2061243086,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda060_rep08.rds",0.66922305764411,6000,0.165999999999997,11,23.0769230769231,569.6,0.476190476190476,0.958771929824561,0.66922305764411,22,551.282051282051,995.589743589744
"distance",20,80,0.6,8,1227117220,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda060_rep08.rds",0.735392706211173,6000,0.835999999999999,55,96.2025316455696,9582.04556962025,0.574468085106383,0.976779637868358,0.735392706211173,95,9379.74683544304,18091.8734177215
"distance",5,25,0.6,8,2039947488,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda060_rep08.rds",0.537619755708975,6000,0.0649999999999977,2,5.2,30.7866666666667,0.25,0.969049389272438,0.537619755708975,5,30.3819444444444,43.4583333333333
"distance",10,50,0.6,8,1922774084,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda060_rep08.rds",0.672748946958393,6000,0.220999999999997,11,22.9591836734694,562.782857142857,0.476190476190476,0.967586653110269,0.672748946958393,22,548.469387755102,990.061224489796
"distance",20,100,0.6,8,636940892,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda060_rep08.rds",0.730416278158418,6000,1.219,54,95.959595959596,9527.27191919192,0.563829787234043,0.980296014544981,0.730416278158418,95,9356.06060606061,18045.2323232323
"distance",5,5,0.7,8,776804150,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda070_rep08.rds",0.766814254859611,6000,0.0130000000000052,4,6,40.2,0.75,0.806047516198704,0.766814254859611,5,36.4583333333333,55.75
"distance",10,10,0.7,8,329183624,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda070_rep08.rds",0.850040927694407,6000,0.0380000000000038,19,25,678.6,0.857142857142857,0.833469758981355,0.850040927694407,22,597.222222222222,1085.88888888889
"distance",20,20,0.7,8,2057948393,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda070_rep08.rds",0.823946369764489,6000,0.146999999999998,75,100,10569.9368421053,0.787234042553192,0.909608466590851,0.823946369764489,95,9750,18820.9473684211
"distance",5,10,0.7,8,2052574689,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda070_rep08.rds",0.789058679706601,6000,0.0179999999999936,4,5.55555555555556,34.2222222222222,0.75,0.880195599022005,0.789058679706601,5,32.4074074074074,47.5555555555556
"distance",10,20,0.7,8,190714622,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda070_rep08.rds",0.744342367171949,6000,0.0779999999999959,15,23.6842105263158,599.894736842105,0.666666666666667,0.925585668350942,0.744342367171949,22,565.789473684211,1024.10526315789
"distance",20,40,0.7,8,1781010389,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda070_rep08.rds",0.74868439405285,6000,0.326999999999998,63,97.4358974358974,9883.09743589744,0.659574468085106,0.956607554644253,0.74868439405285,95,9500,18328.6666666667
"distance",5,15,0.7,8,30950022,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda070_rep08.rds",0.462570332480818,6000,0.036999999999999,2,5.33333333333333,31.8285714285714,0.25,0.958567774936061,0.462570332480818,5,31.25,45.2142857142857
"distance",10,30,0.7,8,52245620,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda070_rep08.rds",0.652265068878988,6000,0.125999999999998,12,23.2758620689655,577.583908045977,0.523809523809524,0.951994674041072,0.652265068878988,22,556.034482758621,1004.93103448276
"distance",20,60,0.7,8,1504072385,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda070_rep08.rds",0.715256947136878,6000,0.57,58,96.6101694915254,9688.16949152542,0.606382978723404,0.969296206768316,0.715256947136878,95,9419.49152542373,18170.1355932203
"distance",5,20,0.7,8,1914105687,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda070_rep08.rds",0.461020942408377,6000,0.0330000000000013,2,5.26315789473684,31.3263157894737,0.25,0.953403141361256,0.461020942408377,5,30.7017543859649,44.1052631578947
"distance",10,40,0.7,8,2061260247,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda070_rep08.rds",0.654443674976916,6000,0.166000000000004,12,23.0769230769231,569.384615384615,0.523809523809524,0.959256694367498,0.654443674976916,22,551.282051282051,995.589743589744
"distance",20,80,0.7,8,1227134381,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda070_rep08.rds",0.702385012967985,6000,0.815999999999995,56,96.2025316455696,9588.53164556962,0.585106382978723,0.976035149609594,0.702385012967985,95,9379.74683544304,18091.8734177215
"distance",5,25,0.7,8,2039964649,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda070_rep08.rds",0.466479553903346,6000,0.0549999999999997,2,5.2,30.7533333333333,0.25,0.971598513011152,0.466479553903346,5,30.3819444444444,43.4583333333333
"distance",10,50,0.7,8,1922791245,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda070_rep08.rds",0.590546630927073,6000,0.231000000000002,10,22.9591836734694,562.384489795918,0.428571428571429,0.968488769756909,0.590546630927073,22,548.469387755102,990.061224489796
"distance",20,100,0.7,8,636958053,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda070_rep08.rds",0.688738742692561,6000,1.208,54,95.959595959596,9528.16727272727,0.563829787234043,0.98019297209577,0.688738742692561,95,9356.06060606061,18045.2323232323
"distance",5,5,0.8,8,776821311,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda080_rep08.rds",0.761209503239741,6000,0.0129999999999981,4,6,40.2,0.75,0.806047516198704,0.761209503239741,5,36.4583333333333,55.75
"distance",10,10,0.8,8,329200785,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda080_rep08.rds",0.890867277333853,6000,0.0309999999999988,20,25,677.711111111111,0.904761904761905,0.835288767621646,0.890867277333853,22,597.222222222222,1085.88888888889
"distance",20,20,0.8,8,2057965554,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda080_rep08.rds",0.803122164013532,6000,0.145000000000003,74,100,10573.3894736842,0.776595744680851,0.909227841344257,0.803122164013532,95,9750,18820.9473684211
"distance",5,10,0.8,8,2052591850,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda080_rep08.rds",0.57838630806846,6000,0.0240000000000009,3,5.55555555555556,34.0444444444444,0.5,0.891931540342298,0.57838630806846,5,32.4074074074074,47.5555555555556
"distance",10,20,0.8,8,190731783,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda080_rep08.rds",0.716943806461491,6000,0.0760000000000005,15,23.6842105263158,603.347368421053,0.666666666666667,0.91805236564079,0.716943806461491,22,565.789473684211,1024.10526315789
"distance",20,40,0.8,8,1781027550,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda080_rep08.rds",0.726986028378269,6000,0.326999999999998,64,97.4358974358974,9905.42051282051,0.670212765957447,0.954079078061559,0.726986028378269,95,9500,18328.6666666667
"distance",5,15,0.8,8,30967183,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda080_rep08.rds",0.390895140664962,6000,0.036999999999999,2,5.33333333333333,31.8857142857143,0.25,0.954475703324808,0.390895140664962,5,31.25,45.2142857142857
"distance",10,30,0.8,8,52262781,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda080_rep08.rds",0.645788322396096,6000,0.116,13,23.2758620689655,581.519540229885,0.571428571428571,0.943227326266196,0.645788322396096,22,556.034482758621,1004.93103448276
"distance",20,60,0.8,8,1504089546,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda080_rep08.rds",0.687553532164576,6000,0.555999999999997,59,96.6101694915254,9684.78870056497,0.617021276595745,0.969682554439899,0.687553532164576,95,9419.49152542373,18170.1355932203
"distance",5,20,0.8,8,1914122848,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda080_rep08.rds",0.390680628272251,6000,0.0399999999999991,2,5.26315789473684,31.3263157894737,0.25,0.953403141361256,0.390680628272251,5,30.7017543859649,44.1052631578947
"distance",10,40,0.8,8,2061277408,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda080_rep08.rds",0.573062260915446,6000,0.246000000000002,11,23.0769230769231,568.810256410256,0.476190476190476,0.960549399815328,0.573062260915446,22,551.282051282051,995.589743589744
"distance",20,80,0.8,8,1227151542,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda080_rep08.rds",0.663469395414127,6000,0.893000000000001,56,96.2025316455696,9580.81012658228,0.585106382978723,0.976921445155741,0.663469395414127,95,9379.74683544304,18091.8734177215
"distance",5,25,0.8,8,2039981810,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda080_rep08.rds",0.393198088157196,6000,0.0529999999999973,2,5.2,30.8266666666667,0.25,0.96599044078598,0.393198088157196,5,30.3819444444444,43.4583333333333
"distance",10,50,0.8,8,1922808406,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda080_rep08.rds",0.572624069648194,6000,0.219000000000001,11,22.9591836734694,566.857959183673,0.476190476190476,0.958358443479065,0.572624069648194,22,548.469387755102,990.061224489796
"distance",20,100,0.8,8,636975214,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda080_rep08.rds",0.630171616649084,6000,1.203,52,95.959595959596,9524.23676767677,0.542553191489362,0.980645317287975,0.630171616649084,95,9356.06060606061,18045.2323232323
"distance",5,5,0.9,8,776838472,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda090_rep08.rds",0.75560475161987,6000,0.0189999999999984,4,6,40.2,0.75,0.806047516198704,0.75560475161987,5,36.4583333333333,55.75
"distance",10,10,0.9,8,329217946,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda090_rep08.rds",0.897741830702267,6000,0.0399999999999991,20,25,678.066666666667,0.904761904761905,0.83456116416553,0.897741830702267,22,597.222222222222,1085.88888888889
"distance",20,20,0.9,8,2057982715,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda090_rep08.rds",0.799790838822393,6000,0.244,75,100,10540.9684210526,0.787234042553192,0.912802005245201,0.799790838822393,95,9750,18820.9473684211
"distance",5,10,0.9,8,2052609011,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda090_rep08.rds",0.7630195599022,6000,0.0180000000000007,4,5.55555555555556,34.2222222222222,0.75,0.880195599022005,0.7630195599022,5,32.4074074074074,47.5555555555556
"distance",10,20,0.9,8,190748944,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda090_rep08.rds",0.692604501607717,6000,0.0690000000000026,15,23.6842105263158,599.684210526316,0.666666666666667,0.92604501607717,0.692604501607717,22,565.789473684211,1024.10526315789
"distance",20,40,0.9,8,1781044711,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda090_rep08.rds",0.688940878873352,6000,0.329999999999998,63,97.4358974358974,9912.84102564103,0.659574468085106,0.953238575967565,0.688940878873352,95,9500,18328.6666666667
"distance",5,15,0.9,8,30984344,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda090_rep08.rds",0.320311167945439,6000,0.0379999999999967,2,5.33333333333333,31.9047619047619,0.25,0.95311167945439,0.320311167945439,5,31.25,45.2142857142857
"distance",10,30,0.9,8,52279942,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda090_rep08.rds",0.608719062982391,6000,0.119999999999997,13,23.2758620689655,581.022988505747,0.571428571428571,0.944333486966764,0.608719062982391,22,556.034482758621,1004.93103448276
"distance",20,60,0.9,8,1504106707,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda090_rep08.rds",0.661620947503488,6000,0.550000000000004,60,96.6101694915254,9705.87118644068,0.627659574468085,0.967273304822115,0.661620947503488,95,9419.49152542373,18170.1355932203
"distance",5,20,0.9,8,1914140009,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda090_rep08.rds",0.321125654450262,6000,0.0329999999999941,2,5.26315789473684,31.2210526315789,0.25,0.961256544502618,0.321125654450262,5,30.7017543859649,44.1052631578947
"distance",10,40,0.9,8,2061294569,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda090_rep08.rds",0.524513256826276,6000,0.164999999999999,11,23.0769230769231,569.312820512821,0.476190476190476,0.959418282548476,0.524513256826276,22,551.282051282051,995.589743589744
"distance",20,80,0.9,8,1227168703,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda090_rep08.rds",0.605025841373315,6000,0.821999999999996,54,96.2025316455696,9590.66455696203,0.563829787234043,0.975790328626765,0.605025841373315,95,9379.74683544304,18091.8734177215
"distance",5,25,0.9,8,2039998971,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda090_rep08.rds",0.321802973977695,6000,0.0599999999999952,2,5.2,30.8,0.25,0.968029739776952,0.321802973977695,5,30.3819444444444,43.4583333333333
"distance",10,50,0.9,8,1922825567,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda090_rep08.rds",0.482560204930479,6000,0.222000000000001,10,22.9591836734694,562.397551020408,0.428571428571429,0.968459192161937,0.482560204930479,22,548.469387755102,990.061224489796
"distance",20,100,0.9,8,636992375,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda090_rep08.rds",0.595932659317733,6000,1.234,53,95.959595959596,9524.60282828283,0.553191489361702,0.980603188922007,0.595932659317733,95,9356.06060606061,18045.2323232323
"distance",5,5,1,8,751147568,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda100_rep08.rds",0.75,6000,0.0110000000000028,4,6,40.8,0.75,0.774946004319655,0.75,5,36.4583333333333,55.75
"distance",10,10,1,8,2126507101,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda100_rep08.rds",0.857142857142857,6000,0.0360000000000014,19,25,681.444444444444,0.857142857142857,0.827648931332424,0.857142857142857,22,597.222222222222,1085.88888888889
"distance",20,20,1,8,1091721200,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda100_rep08.rds",0.776595744680851,6000,0.155000000000001,74,100,10577.0105263158,0.776595744680851,0.908828649012463,0.776595744680851,95,9750,18820.9473684211
"distance",5,10,1,8,1324601665,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda100_rep08.rds",0.75,6000,0.0180000000000007,4,5.55555555555556,34.2222222222222,0.75,0.880195599022005,0.75,5,32.4074074074074,47.5555555555556
"distance",10,20,1,8,2051291430,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda100_rep08.rds",0.666666666666667,6000,0.0760000000000005,15,23.6842105263158,604.736842105263,0.666666666666667,0.91502067064768,0.666666666666667,22,565.789473684211,1024.10526315789
"distance",20,40,1,8,941289858,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda100_rep08.rds",0.659574468085106,6000,0.335000000000001,63,97.4358974358974,9902.24102564103,0.659574468085106,0.95443921026493,0.659574468085106,95,9500,18328.6666666667
"distance",5,15,1,8,649617641,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda100_rep08.rds",0.25,6000,0.0420000000000016,2,5.33333333333333,32.7047619047619,0.25,0.895822676896846,0.25,5,31.25,45.2142857142857
"distance",10,30,1,8,1976075759,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda100_rep08.rds",0.523809523809524,6000,0.110999999999997,12,23.2758620689655,581.924137931034,0.523809523809524,0.942326010139806,0.523809523809524,22,556.034482758621,1004.93103448276
"distance",20,60,1,8,790858516,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda100_rep08.rds",0.617021276595745,6000,0.555,59,96.6101694915254,9701.96384180791,0.617021276595745,0.96771982562704,0.617021276595745,95,9419.49152542373,18170.1355932203
"distance",5,20,1,8,1249385994,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda100_rep08.rds",0.25,6000,0.0330000000000013,2,5.26315789473684,31.5789473684211,0.25,0.93455497382199,0.25,5,30.7017543859649,44.1052631578947
"distance",10,40,1,8,1900860088,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda100_rep08.rds",0.476190476190476,6000,0.170999999999999,11,23.0769230769231,573.025641025641,0.476190476190476,0.951061865189289,0.476190476190476,22,551.282051282051,995.589743589744
"distance",20,80,1,8,640427174,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda100_rep08.rds",0.606382978723404,6000,0.823,58,96.2025316455696,9584.2582278481,0.606382978723404,0.976525663341363,0.606382978723404,95,9379.74683544304,18091.8734177215
"distance",5,25,1,8,574401970,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda100_rep08.rds",0.25,6000,0.0529999999999973,2,5.2,31.1666666666667,0.25,0.939989378651088,0.25,5,30.3819444444444,43.4583333333333
"distance",10,50,1,8,1825644417,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda100_rep08.rds",0.428571428571429,6000,0.219999999999999,10,22.9591836734694,564.258775510204,0.428571428571429,0.964244384878455,0.428571428571429,22,548.469387755102,990.061224489796
"distance",20,100,1,8,1805046949,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda100_rep08.rds",0.563829787234043,6000,1.205,54,95.959595959596,9516.86787878788,0.563829787234043,0.981493371524759,0.563829787234043,95,9356.06060606061,18045.2323232323
"distance",5,5,0,9,751130408,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda000_rep09.rds",0.806047516198704,6000,0.0180000000000007,4,6,40.2,0.75,0.806047516198704,0.806047516198704,5,36.4583333333333,55.75
"distance",10,10,0,9,2126489941,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda000_rep09.rds",0.834924965893588,6000,0.029999999999994,19,25,677.888888888889,0.857142857142857,0.834924965893588,0.834924965893588,22,597.222222222222,1085.88888888889
"distance",20,20,0,9,1091704040,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda000_rep09.rds",0.910873349270081,6000,0.150999999999996,71,100,10558.4631578947,0.74468085106383,0.910873349270081,0.910873349270081,95,9750,18820.9473684211
"distance",5,10,0,9,1324584505,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda000_rep09.rds",0.891931540342298,6000,0.0180000000000007,3,5.55555555555556,34.0444444444444,0.5,0.891931540342298,0.891931540342298,5,32.4074074074074,47.5555555555556
"distance",10,20,0,9,2051274270,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda000_rep09.rds",0.923288929719798,6000,0.0770000000000053,14,23.6842105263158,600.947368421053,0.619047619047619,0.923288929719798,0.923288929719798,22,565.789473684211,1024.10526315789
"distance",20,40,0,9,941272698,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda000_rep09.rds",0.956335132058156,6000,0.341000000000001,57,97.4358974358974,9885.50256410256,0.595744680851064,0.956335132058156,0.956335132058156,95,9500,18328.6666666667
"distance",5,15,0,9,649600481,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda000_rep09.rds",0.968115942028985,6000,0.0380000000000038,2,5.33333333333333,31.6952380952381,0.25,0.968115942028985,0.968115942028985,5,31.25,45.2142857142857
"distance",10,30,0,9,1976058599,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda000_rep09.rds",0.950273979617965,6000,0.119,11,23.2758620689655,578.35632183908,0.476190476190476,0.950273979617965,0.950273979617965,22,556.034482758621,1004.93103448276
"distance",20,60,0,9,790841356,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda000_rep09.rds",0.970690518986819,6000,0.545999999999999,52,96.6101694915254,9675.96836158192,0.542553191489362,0.970690518986819,0.970690518986819,95,9419.49152542373,18170.1355932203
"distance",5,20,0,9,1249368834,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda000_rep09.rds",0.954973821989529,6000,0.036999999999999,2,5.26315789473684,31.3052631578947,0.25,0.954973821989529,0.954973821989529,5,30.7017543859649,44.1052631578947
"distance",10,40,0,9,1900842928,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda000_rep09.rds",0.963388734995383,6000,0.169999999999995,9,23.0769230769231,567.548717948718,0.380952380952381,0.963388734995383,0.963388734995383,22,551.282051282051,995.589743589744
"distance",20,80,0,9,640410014,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda000_rep09.rds",0.978190736613305,6000,0.823,51,96.2025316455696,9569.75189873418,0.531914893617021,0.978190736613305,0.978190736613305,95,9379.74683544304,18091.8734177215
"distance",5,25,0,9,574384810,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda000_rep09.rds",0.97465746149761,6000,0.054000000000002,1,5.2,30.7133333333333,0,0.97465746149761,0.97465746149761,5,30.3819444444444,43.4583333333333
"distance",10,50,0,9,1825627257,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda000_rep09.rds",0.969731028745725,6000,0.226999999999997,8,22.9591836734694,561.835918367347,0.333333333333333,0.969731028745725,0.969731028745725,22,548.469387755102,990.061224489796
"distance",20,100,0,9,1805029789,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda000_rep09.rds",0.982042435261349,6000,1.15,47,95.959595959596,9512.09696969697,0.48936170212766,0.982042435261349,0.982042435261349,95,9356.06060606061,18045.2323232323
"distance",5,5,0.1,9,776701185,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda010_rep09.rds",0.800442764578834,6000,0.0120000000000005,4,6,40.2,0.75,0.806047516198704,0.800442764578834,5,36.4583333333333,55.75
"distance",10,10,0.1,9,329080659,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda010_rep09.rds",0.834199961021243,6000,0.036999999999999,19,25,679.488888888889,0.857142857142857,0.831650750341064,0.834199961021243,22,597.222222222222,1085.88888888889
"distance",20,20,0.1,9,2057845428,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda010_rep09.rds",0.896064893937995,6000,0.149000000000001,74,100,10572.3789473684,0.776595744680851,0.909339243855455,0.896064893937995,95,9750,18820.9473684211
"distance",5,10,0.1,9,2052471724,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda010_rep09.rds",0.888300733496332,6000,0.0180000000000007,4,5.55555555555556,33.8666666666667,0.75,0.903667481662591,0.888300733496332,5,32.4074074074074,47.5555555555556
"distance",10,20,0.1,9,190611657,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda010_rep09.rds",0.895841371918542,6000,0.0829999999999984,14,23.6842105263158,599.431578947368,0.619047619047619,0.926596233348645,0.895841371918542,22,565.789473684211,1024.10526315789
"distance",20,40,0.1,9,1780907424,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda010_rep09.rds",0.927363750703982,6000,0.329999999999998,64,97.4358974358974,9889.02564102564,0.670212765957447,0.955936082342486,0.927363750703982,95,9500,18328.6666666667
