"protocol_hash","layer","method","method_label","m","n","ratio","setting","rep","design_class","strict_foldover","seed","design_sha256","pwo_p","pwo_rank","pwo_full_rank","pwo_ms_efficiency","mallows_theta_c1","mallows_logdet_c1","mallows_det_root_c1","mallows_theta_c4","mallows_logdet_c4","mallows_det_root_c4","paper_label","method_order"
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",32,"strict_foldover",TRUE,1575399600,"1dbb80dddfbd0bc73c7f0ec436243a2c789325ba3b8800d9f96cb0d51a79da39",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",33,"strict_foldover",TRUE,1575399601,"47b14a62a3cc3bc21a532f3635496419522351cbc4434a117a775f65d5b2cbc3",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",34,"strict_foldover",TRUE,1575399602,"5fc5033eb1729f21a472d20bec2118915af58c2b1bfd26db8896f2f5c8349e02",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",35,"strict_foldover",TRUE,1575399603,"b66ee7efde8d9448b99b4d5e262a4a2857c2b3d5c02ed64f60c98545812c2bc0",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",36,"strict_foldover",TRUE,1575399604,"bea226df276ade631ec215b7a73062e2340a8fe8e475d9cd6bc3f482428b0b72",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",37,"strict_foldover",TRUE,1575399605,"9e5992639a52ecfb2a6c03f150ef523a787718f4807587d43bd6a20caa3c9818",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",38,"strict_foldover",TRUE,1575399606,"fe64f349a94b92fa98c8725342fe6db31b52e1119915f8e7dd00fd03005cb82e",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",39,"strict_foldover",TRUE,1575399607,"0b8e7cd4650009546ff1a613633828aedeb75c201c36708e01585a346e6b86da",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",40,"strict_foldover",TRUE,1575399729,"089b54c1b6002109f8aa827a96f4c817d1adf1882495c3856c6ba535413647d2",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",41,"strict_foldover",TRUE,1575399730,"8154b628f650054230d100d70011cf8574df1a8d9f1db8087032f47777eb87a9",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
